employee_id,first_name,last_name,email,phone,hire_date,termination_date,store_id,job_title
8907,Ishaan,Singh,ishaan.singh@gmail.com,+91-7392066602,2022-08-22,,10456,Visual Merchandiser
8908,Ananya,Ghosh,ananya.ghosh@outlook.com,+91-7012819525,2023-08-31,2025-03-29,11957,Inventory Executive
8909,Diya,Verma,diya.verma@gmail.com,+91-7762336333,2019-10-06,,3332,Visual Merchandiser
8910,Diya,Patel,diya.patel@yahoo.in,+91-7571731802,2025-07-12,,10764,Visual Merchandiser
8911,Anika,Reddy,anika.reddy@outlook.com,+91-8925096819,2025-03-18,,3356,Assistant Manager
8912,Ananya,Chopra,ananya.chopra@croma.in,+91-9909347312,2018-03-18,,5302,Cashier
8913,Anika,Verma,anika.verma@gmail.com,+91-8077832034,2024-04-25,,9294,Assistant Manager
8914,Pari,Das,pari.das@yahoo.in,+91-6963828622,2022-10-30,2023-10-10,8605,Visual Merchandiser
8915,Arjun,Rao,arjun.rao@croma.in,+91-6689603104,2021-11-15,,7364,Customer Support
8916,Krishna,Shetty,krishna.shetty@gmail.com,+91-6818365115,2018-11-15,,11709,Assistant Manager
8917,Krishna,Khan,krishna.khan@outlook.com,+91-7647301614,2018-06-25,,1316,Sales Associate
8918,Krishna,Gowda,krishna.gowda@gmail.com,+91-9612171818,2025-03-20,,8347,Sales Associate
8919,Aarav,Rao,aarav.rao@croma.in,+91-6942142368,2023-08-30,,10871,Inventory Executive
8920,Myra,Gowda,myra.gowda@yahoo.in,+91-9400000358,2021-05-09,,9609,Visual Merchandiser
8921,Diya,Ghosh,diya.ghosh@outlook.com,+91-9815288717,2021-06-14,,7373,Assistant Manager
8922,Aarav,Das,aarav.das@yahoo.in,+91-6739823054,2021-07-13,,3401,Customer Support
8923,Myra,Nair,myra.nair@gmail.com,+91-9270598835,2020-05-09,,4518,Sales Associate
8924,Aisha,Mehta,aisha.mehta@gmail.com,+91-8511114102,2024-04-08,,2702,Sales Associate
8925,Arjun,Chopra,arjun.chopra@gmail.com,+91-8256927870,2018-07-28,,2544,Sales Associate
8926,Sara,Verma,sara.verma@outlook.com,+91-8726870600,2024-10-07,2024-11-06,982,Store Manager
8927,Ananya,Mehta,ananya.mehta@yahoo.in,+91-7669816957,2020-10-18,,2385,Customer Support
8928,Diya,Bose,diya.bose@outlook.com,+91-7050868173,2024-05-12,,7142,Inventory Executive
8929,Aadhya,Das,aadhya.das@yahoo.in,+91-6978487346,2022-05-04,,3138,Assistant Manager
8930,Anika,Mehta,anika.mehta@croma.in,+91-6600158250,2020-09-27,,4639,Assistant Manager
8931,Vivaan,Reddy,vivaan.reddy@croma.in,+91-9017501632,2019-09-03,,3930,Visual Merchandiser
8932,Ananya,Das,ananya.das@croma.in,+91-9775869498,2019-12-11,,7403,Cashier
8933,Ira,Bose,ira.bose@yahoo.in,+91-7588186735,2020-03-27,,3336,Inventory Executive
8934,Sai,Shetty,sai.shetty@outlook.com,+91-8317900357,2021-03-15,,780,Sales Associate
8935,Arjun,Sharma,arjun.sharma@croma.in,+91-6053679399,2025-05-29,,4908,Store Manager
8936,Myra,Nair,myra.nair@croma.in,+91-9077493314,2021-01-29,,11352,Cashier
8937,Diya,Ghosh,diya.ghosh@outlook.com,+91-8799892624,2021-08-16,,7596,Inventory Executive
8938,Sai,Yadav,sai.yadav@gmail.com,+91-6635720720,2020-09-19,,7004,Sales Associate
8939,Anika,Yadav,anika.yadav@outlook.com,+91-7380178018,2020-03-15,,4606,Inventory Executive
8940,Anika,Rao,anika.rao@outlook.com,+91-6714042811,2020-03-15,,9165,Visual Merchandiser
8941,Aadhya,Sharma,aadhya.sharma@croma.in,+91-7358628222,2018-06-18,,9240,Assistant Manager
8942,Vihaan,Bose,vihaan.bose@outlook.com,+91-9702276276,2025-03-23,,5080,Visual Merchandiser
8943,Ira,Gowda,ira.gowda@croma.in,+91-9839253403,2019-05-07,,4711,Inventory Executive
8944,Aisha,Yadav,aisha.yadav@yahoo.in,+91-7506551985,2020-03-27,,1601,Assistant Manager
8945,Sai,Bose,sai.bose@croma.in,+91-6113301480,2022-07-18,,4048,Store Manager
8946,Arjun,Das,arjun.das@croma.in,+91-9604475389,2023-07-25,,11410,Sales Associate
8947,Krishna,Kulkarni,krishna.kulkarni@yahoo.in,+91-6030752841,2020-10-02,,4917,Cashier
8948,Sara,Bose,sara.bose@gmail.com,+91-7279731488,2025-05-29,,2469,Cashier
8949,Shaurya,Iyer,shaurya.iyer@outlook.com,+91-8825424025,2019-05-06,,4879,Inventory Executive
8950,Pari,Iyer,pari.iyer@outlook.com,+91-9263961475,2023-05-13,,4430,Sales Associate
8951,Kiara,Mehta,kiara.mehta@croma.in,+91-8379142675,2018-03-14,,690,Assistant Manager
8952,Myra,Reddy,myra.reddy@yahoo.in,+91-6995526605,2025-04-04,,11778,Inventory Executive
8953,Aditya,Sharma,aditya.sharma@yahoo.in,+91-6497439090,2020-08-11,,10279,Cashier
8954,Sara,Iyer,sara.iyer@croma.in,+91-9885981498,2019-07-24,2025-07-15,2789,Sales Associate
8955,Diya,Ghosh,diya.ghosh@yahoo.in,+91-9788005796,2021-08-17,,10669,Visual Merchandiser
8956,Kiara,Mishra,kiara.mishra@gmail.com,+91-7686764496,2018-01-05,,11479,Sales Associate
8957,Kiara,Chopra,kiara.chopra@yahoo.in,+91-9457652981,2020-08-22,,9184,Inventory Executive
8958,Arjun,Yadav,arjun.yadav@outlook.com,+91-7446094878,2020-02-11,,5172,Customer Support
8959,Aisha,Kulkarni,aisha.kulkarni@outlook.com,+91-8465700255,2023-06-15,,3650,Sales Associate
8960,Krishna,Gowda,krishna.gowda@croma.in,+91-6175035706,2023-05-07,,5059,Inventory Executive
8961,Rudra,Sharma,rudra.sharma@gmail.com,+91-7679691603,2022-05-22,,10575,Cashier
8962,Ira,Gupta,ira.gupta@yahoo.in,+91-6033518786,2021-07-04,,9308,Customer Support
8963,Aisha,Bose,aisha.bose@gmail.com,+91-8091667017,2021-04-27,,11138,Store Manager
8964,Diya,Patel,diya.patel@yahoo.in,+91-6973696217,2021-01-14,,7934,Store Manager
8965,Aisha,Sharma,aisha.sharma@outlook.com,+91-7070033689,2020-03-30,,4698,Sales Associate
8966,Aarav,Ghosh,aarav.ghosh@outlook.com,+91-7310641120,2022-10-12,,5854,Assistant Manager
8967,Aditya,Gupta,aditya.gupta@gmail.com,+91-9503143405,2021-10-28,2022-01-04,10944,Customer Support
8968,Aditya,Shetty,aditya.shetty@gmail.com,+91-6267177659,2019-02-21,,670,Store Manager
8969,Sara,Gowda,sara.gowda@croma.in,+91-8674501770,2024-08-31,,4074,Customer Support
8970,Krishna,Shetty,krishna.shetty@croma.in,+91-9473364010,2022-03-12,,3450,Inventory Executive
8971,Vihaan,Ghosh,vihaan.ghosh@yahoo.in,+91-8188433622,2022-04-12,,3516,Visual Merchandiser
8972,Sai,Mishra,sai.mishra@outlook.com,+91-9548750839,2018-10-21,,3343,Inventory Executive
8973,Vihaan,Bose,vihaan.bose@outlook.com,+91-8849548111,2020-08-28,,9853,Customer Support
8974,Diya,Mehta,diya.mehta@outlook.com,+91-8555662580,2020-12-26,,2020,Visual Merchandiser
8975,Aarav,Gupta,aarav.gupta@yahoo.in,+91-7546672650,2023-12-26,,10280,Visual Merchandiser
8976,Aarav,Ghosh,aarav.ghosh@yahoo.in,+91-6675307791,2020-04-25,,5285,Sales Associate
8977,Aditya,Rao,aditya.rao@outlook.com,+91-6148570766,2023-02-03,,1210,Store Manager
8978,Pari,Rao,pari.rao@croma.in,+91-8129382203,2022-02-17,,4403,Sales Associate
8979,Vihaan,Verma,vihaan.verma@outlook.com,+91-7356814350,2018-02-01,,725,Customer Support
8980,Krishna,Reddy,krishna.reddy@yahoo.in,+91-6646634266,2019-03-19,,8461,Customer Support
8981,Rudra,Reddy,rudra.reddy@outlook.com,+91-9201392862,2024-08-02,,11877,Inventory Executive
8982,Vihaan,Mishra,vihaan.mishra@croma.in,+91-9681156292,2025-03-14,,515,Visual Merchandiser
8983,Rudra,Chopra,rudra.chopra@outlook.com,+91-6139623703,2022-02-03,,6959,Inventory Executive
8984,Pari,Verma,pari.verma@gmail.com,+91-8620871627,2020-11-06,,11826,Assistant Manager
8985,Rudra,Khan,rudra.khan@outlook.com,+91-9292176518,2021-06-21,,4087,Sales Associate
8986,Rudra,Nair,rudra.nair@outlook.com,+91-9604518950,2023-08-21,,5377,Store Manager
8987,Anika,Singh,anika.singh@outlook.com,+91-8118655824,2021-06-27,,2363,Cashier
8988,Myra,Mishra,myra.mishra@croma.in,+91-8091910561,2021-03-13,,2584,Sales Associate
8989,Krishna,Sharma,krishna.sharma@gmail.com,+91-6906160298,2021-02-26,,6810,Store Manager
8990,Aarav,Chopra,aarav.chopra@gmail.com,+91-6977589302,2018-11-25,,7913,Customer Support
8991,Aarav,Singh,aarav.singh@croma.in,+91-6829743073,2022-06-13,,2345,Cashier
8992,Krishna,Iyer,krishna.iyer@outlook.com,+91-8202520674,2025-03-26,,8155,Cashier
8993,Shaurya,Yadav,shaurya.yadav@croma.in,+91-8327314475,2023-06-05,,11148,Customer Support
8994,Rudra,Gupta,rudra.gupta@gmail.com,+91-8067695080,2018-06-21,,5202,Customer Support
8995,Sai,Patel,sai.patel@outlook.com,+91-8485855302,2021-04-16,,7586,Visual Merchandiser
8996,Vivaan,Patel,vivaan.patel@outlook.com,+91-6624277227,2025-01-01,,1689,Assistant Manager
8997,Vivaan,Khan,vivaan.khan@outlook.com,+91-6555648490,2024-09-14,,4982,Visual Merchandiser
8998,Ishaan,Gupta,ishaan.gupta@outlook.com,+91-9935797314,2024-04-06,,8002,Cashier
8999,Vivaan,Verma,vivaan.verma@gmail.com,+91-7076541940,2021-09-06,,7783,Visual Merchandiser
9000,Sara,Patel,sara.patel@outlook.com,+91-9761516465,2021-10-01,,517,Inventory Executive
9001,Diya,Shetty,diya.shetty@croma.in,+91-6195556442,2022-02-01,,5818,Cashier
9002,Aarav,Nair,aarav.nair@yahoo.in,+91-7863316448,2024-08-16,,871,Visual Merchandiser
9003,Aisha,Khan,aisha.khan@outlook.com,+91-9292456628,2024-10-08,,8595,Sales Associate
9004,Kiara,Rao,kiara.rao@gmail.com,+91-6233044121,2022-01-07,,591,Visual Merchandiser
9005,Vihaan,Patel,vihaan.patel@gmail.com,+91-9708581757,2019-07-29,,8905,Store Manager
9006,Kiara,Rao,kiara.rao@outlook.com,+91-9261042814,2025-05-01,,10412,Visual Merchandiser
9007,Anika,Yadav,anika.yadav@yahoo.in,+91-7437143804,2024-07-04,,10974,Assistant Manager
9008,Myra,Singh,myra.singh@outlook.com,+91-9853131544,2024-02-10,,7438,Store Manager
9009,Sara,Mehta,sara.mehta@yahoo.in,+91-8416446599,2025-02-14,,5876,Cashier
9010,Arjun,Mishra,arjun.mishra@outlook.com,+91-8920939128,2020-07-23,,593,Cashier
9011,Sara,Ghosh,sara.ghosh@croma.in,+91-8922083960,2019-07-14,,9292,Sales Associate
9012,Shaurya,Sharma,shaurya.sharma@gmail.com,+91-8239589385,2024-05-06,,9037,Customer Support
9013,Vihaan,Yadav,vihaan.yadav@gmail.com,+91-9030699247,2022-01-28,,1630,Visual Merchandiser
9014,Aditya,Singh,aditya.singh@outlook.com,+91-6380446195,2019-10-24,,701,Store Manager
9015,Anika,Das,anika.das@gmail.com,+91-6440401538,2023-10-01,,6103,Cashier
9016,Pari,Khan,pari.khan@gmail.com,+91-8603071287,2019-07-24,,2635,Assistant Manager
9017,Myra,Singh,myra.singh@croma.in,+91-8164205996,2020-08-16,2024-03-29,3477,Cashier
9018,Anika,Gupta,anika.gupta@croma.in,+91-8975810421,2022-09-23,,4724,Cashier
9019,Vihaan,Patel,vihaan.patel@outlook.com,+91-9733651124,2019-10-29,,4633,Inventory Executive
9020,Vihaan,Singh,vihaan.singh@gmail.com,+91-8716367693,2018-08-22,,6249,Assistant Manager
9021,Sai,Yadav,sai.yadav@gmail.com,+91-7793075335,2018-09-18,,11308,Cashier
9022,Diya,Gupta,diya.gupta@outlook.com,+91-7347685945,2025-05-30,,9237,Inventory Executive
9023,Anika,Nair,anika.nair@yahoo.in,+91-7352140442,2019-05-15,,10906,Cashier
9024,Aditya,Singh,aditya.singh@croma.in,+91-6330215782,2023-05-07,,5261,Cashier
9025,Pari,Sharma,pari.sharma@gmail.com,+91-6551277197,2022-11-02,,3085,Store Manager
9026,Aditya,Rao,aditya.rao@croma.in,+91-7512281641,2021-08-21,,6546,Inventory Executive
9027,Kiara,Das,kiara.das@outlook.com,+91-9051781285,2020-10-24,,11649,Store Manager
9028,Vivaan,Rao,vivaan.rao@croma.in,+91-7918684777,2021-06-18,,3139,Sales Associate
9029,Ira,Singh,ira.singh@croma.in,+91-9013775833,2022-12-21,,8429,Assistant Manager
9030,Arjun,Iyer,arjun.iyer@outlook.com,+91-6138741879,2019-06-18,2022-07-30,7051,Visual Merchandiser
9031,Ananya,Iyer,ananya.iyer@gmail.com,+91-9120477564,2020-11-04,,3490,Assistant Manager
9032,Shaurya,Ghosh,shaurya.ghosh@outlook.com,+91-9158834549,2021-09-12,,3562,Sales Associate
9033,Shaurya,Yadav,shaurya.yadav@yahoo.in,+91-9444539172,2018-02-03,,5906,Store Manager
9034,Diya,Verma,diya.verma@outlook.com,+91-6054701655,2022-01-07,,11311,Sales Associate
9035,Kiara,Bose,kiara.bose@yahoo.in,+91-8461820397,2022-12-01,,837,Visual Merchandiser
9036,Kiara,Mehta,kiara.mehta@outlook.com,+91-9011556619,2023-02-27,,11119,Assistant Manager
9037,Shaurya,Ghosh,shaurya.ghosh@croma.in,+91-8674015797,2019-12-03,,10507,Customer Support
9038,Shaurya,Khan,shaurya.khan@croma.in,+91-7771550214,2021-04-08,,5027,Customer Support
9039,Aarav,Mehta,aarav.mehta@yahoo.in,+91-8208534702,2018-01-03,,6512,Visual Merchandiser
9040,Pari,Gupta,pari.gupta@outlook.com,+91-7917281058,2020-06-05,,7019,Customer Support
9041,Aadhya,Kulkarni,aadhya.kulkarni@croma.in,+91-6861663612,2021-04-10,,11307,Cashier
9042,Diya,Verma,diya.verma@outlook.com,+91-7928487338,2023-04-28,,6709,Customer Support
9043,Ananya,Sharma,ananya.sharma@outlook.com,+91-7541865260,2021-03-13,,9655,Sales Associate
9044,Pari,Kulkarni,pari.kulkarni@outlook.com,+91-8377757155,2021-01-13,,10664,Assistant Manager
9045,Rudra,Verma,rudra.verma@croma.in,+91-6932529365,2021-10-26,,10608,Visual Merchandiser
9046,Myra,Khan,myra.khan@gmail.com,+91-9519268345,2023-02-05,,3521,Assistant Manager
9047,Sai,Gowda,sai.gowda@yahoo.in,+91-8163382213,2024-02-13,,7563,Customer Support
9048,Aarav,Khan,aarav.khan@croma.in,+91-6165035811,2021-09-28,,4709,Assistant Manager
9049,Aisha,Chopra,aisha.chopra@croma.in,+91-6140317183,2022-10-18,,11377,Assistant Manager
9050,Rudra,Mehta,rudra.mehta@outlook.com,+91-8272083017,2021-01-31,,2686,Assistant Manager
9051,Vivaan,Kulkarni,vivaan.kulkarni@outlook.com,+91-7739533708,2020-05-04,2025-04-15,6878,Assistant Manager
9052,Ira,Patel,ira.patel@outlook.com,+91-9231022400,2024-11-26,,5590,Cashier
9053,Aditya,Mehta,aditya.mehta@yahoo.in,+91-9231152055,2024-01-14,,11248,Customer Support
9054,Aadhya,Bose,aadhya.bose@gmail.com,+91-6652065046,2023-03-13,,3497,Customer Support
9055,Ananya,Sharma,ananya.sharma@croma.in,+91-6143037201,2024-07-02,,8850,Store Manager
9056,Aadhya,Gowda,aadhya.gowda@yahoo.in,+91-6843780754,2022-03-20,,5544,Visual Merchandiser
9057,Ananya,Verma,ananya.verma@gmail.com,+91-8077222851,2018-11-27,,8979,Assistant Manager
9058,Shaurya,Chopra,shaurya.chopra@outlook.com,+91-6358113981,2023-09-29,2025-07-03,1877,Customer Support
9059,Aarav,Chopra,aarav.chopra@outlook.com,+91-9995634072,2024-11-06,,128,Sales Associate
9060,Myra,Bose,myra.bose@croma.in,+91-9817106803,2024-11-03,,7399,Sales Associate
9061,Krishna,Sharma,krishna.sharma@outlook.com,+91-8316586171,2025-03-01,,4839,Cashier
9062,Kiara,Bose,kiara.bose@yahoo.in,+91-8290998691,2024-12-19,,9363,Sales Associate
9063,Ishaan,Singh,ishaan.singh@croma.in,+91-8946976503,2022-06-22,,2321,Sales Associate
9064,Diya,Shetty,diya.shetty@gmail.com,+91-6825527196,2025-06-20,,2588,Store Manager
9065,Diya,Sharma,diya.sharma@gmail.com,+91-6953119360,2019-12-13,,11400,Visual Merchandiser
9066,Aditya,Shetty,aditya.shetty@outlook.com,+91-8439612570,2025-03-29,,6865,Cashier
9067,Arjun,Verma,arjun.verma@yahoo.in,+91-7030744073,2023-10-27,,11076,Inventory Executive
9068,Kiara,Sharma,kiara.sharma@croma.in,+91-7581517270,2024-07-06,,3306,Visual Merchandiser
9069,Krishna,Yadav,krishna.yadav@croma.in,+91-9937051125,2020-12-10,,11132,Visual Merchandiser
9070,Diya,Bose,diya.bose@gmail.com,+91-6877638965,2020-07-27,,9246,Assistant Manager
9071,Aadhya,Das,aadhya.das@croma.in,+91-7431238525,2020-08-30,2022-02-17,11109,Customer Support
9072,Vivaan,Verma,vivaan.verma@gmail.com,+91-7766188287,2020-10-14,,8686,Store Manager
9073,Ananya,Rao,ananya.rao@yahoo.in,+91-8220976700,2019-10-10,,10298,Assistant Manager
9074,Krishna,Shetty,krishna.shetty@croma.in,+91-7646996347,2022-05-25,,11932,Store Manager
9075,Sara,Chopra,sara.chopra@yahoo.in,+91-7547671401,2023-05-13,,4425,Assistant Manager
9076,Ira,Gupta,ira.gupta@outlook.com,+91-8189600150,2018-07-26,,4017,Sales Associate
9077,Vivaan,Yadav,vivaan.yadav@outlook.com,+91-7457545013,2023-11-29,,1589,Sales Associate
9078,Ananya,Bose,ananya.bose@outlook.com,+91-8820604433,2023-05-15,,10162,Visual Merchandiser
9079,Myra,Mehta,myra.mehta@outlook.com,+91-6381569770,2021-07-11,,3084,Store Manager
9080,Rudra,Gowda,rudra.gowda@yahoo.in,+91-8209762905,2025-08-22,,2284,Assistant Manager
9081,Rudra,Sharma,rudra.sharma@yahoo.in,+91-9175729088,2020-10-29,,2128,Cashier
9082,Vivaan,Mishra,vivaan.mishra@outlook.com,+91-8562376724,2020-07-08,,2644,Inventory Executive
9083,Aadhya,Kulkarni,aadhya.kulkarni@gmail.com,+91-6207317745,2021-08-27,,472,Visual Merchandiser
9084,Diya,Mehta,diya.mehta@gmail.com,+91-7865800439,2019-12-26,,10693,Sales Associate
9085,Ishaan,Ghosh,ishaan.ghosh@outlook.com,+91-9924003413,2019-05-24,,206,Cashier
9086,Sara,Singh,sara.singh@outlook.com,+91-7867412483,2022-10-26,,644,Customer Support
9087,Vivaan,Ghosh,vivaan.ghosh@croma.in,+91-8069390382,2020-10-08,,7318,Customer Support
9088,Aisha,Mishra,aisha.mishra@outlook.com,+91-9143505029,2021-02-09,,1165,Cashier
9089,Ishaan,Khan,ishaan.khan@gmail.com,+91-6429794457,2020-06-09,,8129,Assistant Manager
9090,Aadhya,Yadav,aadhya.yadav@yahoo.in,+91-9737097756,2018-10-09,,8032,Cashier
9091,Anika,Patel,anika.patel@gmail.com,+91-9945188635,2022-12-02,,5498,Customer Support
9092,Shaurya,Mehta,shaurya.mehta@outlook.com,+91-9685181323,2018-04-21,,9063,Visual Merchandiser
9093,Ishaan,Das,ishaan.das@croma.in,+91-6222207669,2024-05-09,,6132,Inventory Executive
9094,Kiara,Das,kiara.das@outlook.com,+91-7382625512,2024-06-28,,11749,Store Manager
9095,Ishaan,Rao,ishaan.rao@outlook.com,+91-9451445089,2020-08-28,,11917,Assistant Manager
9096,Aarav,Verma,aarav.verma@gmail.com,+91-9601790966,2025-07-14,2025-08-14,979,Sales Associate
9097,Aarav,Gowda,aarav.gowda@gmail.com,+91-8493829827,2025-06-13,,789,Visual Merchandiser
9098,Aditya,Yadav,aditya.yadav@gmail.com,+91-6953386917,2024-03-03,,3271,Inventory Executive
9099,Shaurya,Das,shaurya.das@croma.in,+91-6600356917,2022-08-17,,9516,Sales Associate
9100,Krishna,Chopra,krishna.chopra@croma.in,+91-9811737031,2020-02-29,,10534,Assistant Manager
9101,Arjun,Reddy,arjun.reddy@outlook.com,+91-8588953157,2020-09-07,,9005,Store Manager
9102,Diya,Reddy,diya.reddy@yahoo.in,+91-6084866106,2023-05-27,,3348,Store Manager
9103,Shaurya,Mehta,shaurya.mehta@yahoo.in,+91-6022280432,2025-05-19,,7655,Sales Associate
9104,Krishna,Rao,krishna.rao@yahoo.in,+91-7860237220,2021-06-21,,1946,Customer Support
9105,Myra,Bose,myra.bose@gmail.com,+91-8991267798,2022-03-28,,5685,Visual Merchandiser
9106,Anika,Mishra,anika.mishra@outlook.com,+91-7604680136,2025-06-30,,1352,Visual Merchandiser
9107,Ananya,Mehta,ananya.mehta@yahoo.in,+91-7940067083,2018-06-29,,785,Inventory Executive
9108,Aarav,Patel,aarav.patel@gmail.com,+91-8942189656,2018-07-03,,4250,Cashier
9109,Rudra,Bose,rudra.bose@gmail.com,+91-8976259140,2021-01-14,,3125,Store Manager
9110,Sara,Ghosh,sara.ghosh@outlook.com,+91-8326702224,2022-03-01,,4737,Cashier
9111,Kiara,Verma,kiara.verma@croma.in,+91-9569761139,2022-11-02,,3763,Customer Support
9112,Aadhya,Gupta,aadhya.gupta@yahoo.in,+91-9314280025,2023-07-20,,135,Visual Merchandiser
9113,Ira,Mishra,ira.mishra@gmail.com,+91-7546653451,2021-11-06,,10564,Store Manager
9114,Aadhya,Ghosh,aadhya.ghosh@croma.in,+91-7190621120,2019-07-09,,6979,Inventory Executive
9115,Diya,Patel,diya.patel@yahoo.in,+91-8577919016,2023-11-23,,2461,Store Manager
9116,Krishna,Sharma,krishna.sharma@gmail.com,+91-8742629281,2023-07-20,,5181,Customer Support
9117,Krishna,Yadav,krishna.yadav@gmail.com,+91-7799305121,2019-07-08,,1664,Visual Merchandiser
9118,Ira,Kulkarni,ira.kulkarni@gmail.com,+91-9081779252,2023-02-27,,6336,Customer Support
9119,Aditya,Rao,aditya.rao@gmail.com,+91-6244465060,2018-09-06,,6085,Sales Associate
9120,Anika,Singh,anika.singh@gmail.com,+91-9678098094,2021-01-12,,3394,Store Manager
9121,Aarav,Ghosh,aarav.ghosh@gmail.com,+91-7588627749,2020-04-08,,1957,Assistant Manager
9122,Krishna,Singh,krishna.singh@yahoo.in,+91-8589291340,2022-02-05,,7176,Cashier
9123,Krishna,Bose,krishna.bose@croma.in,+91-6942217509,2024-12-15,,10492,Cashier
9124,Sara,Kulkarni,sara.kulkarni@yahoo.in,+91-8584448046,2024-04-15,,4256,Visual Merchandiser
9125,Aarav,Shetty,aarav.shetty@croma.in,+91-6003204249,2020-12-10,,5068,Sales Associate
9126,Rudra,Singh,rudra.singh@croma.in,+91-8471516314,2021-06-18,,8099,Sales Associate
9127,Krishna,Bose,krishna.bose@gmail.com,+91-9044450669,2021-07-10,,6748,Sales Associate
9128,Pari,Rao,pari.rao@croma.in,+91-8032076089,2024-04-13,,3788,Store Manager
9129,Sai,Sharma,sai.sharma@yahoo.in,+91-7235010683,2022-06-11,,7858,Inventory Executive
9130,Ishaan,Chopra,ishaan.chopra@croma.in,+91-6947096763,2023-11-16,,11011,Inventory Executive
9131,Ishaan,Mehta,ishaan.mehta@croma.in,+91-9467508499,2023-12-26,,1614,Sales Associate
9132,Ananya,Singh,ananya.singh@gmail.com,+91-9569026500,2023-05-30,,10331,Cashier
9133,Diya,Iyer,diya.iyer@yahoo.in,+91-6498809184,2023-09-09,,10825,Inventory Executive
9134,Aarav,Mehta,aarav.mehta@outlook.com,+91-7717815543,2021-02-06,,8733,Customer Support
9135,Rudra,Ghosh,rudra.ghosh@croma.in,+91-6610163987,2019-01-20,,10589,Customer Support
9136,Krishna,Reddy,krishna.reddy@yahoo.in,+91-6842698932,2024-01-10,,3456,Store Manager
9137,Sara,Das,sara.das@outlook.com,+91-9002415870,2018-01-30,2024-11-22,783,Sales Associate
9138,Ananya,Iyer,ananya.iyer@croma.in,+91-7059734441,2025-03-04,2025-07-26,7045,Assistant Manager
9139,Diya,Das,diya.das@yahoo.in,+91-9054776635,2022-12-17,,6378,Cashier
9140,Pari,Chopra,pari.chopra@croma.in,+91-7664281411,2023-10-12,,4358,Assistant Manager
9141,Kiara,Kulkarni,kiara.kulkarni@croma.in,+91-8268205168,2025-08-24,,11322,Inventory Executive
9142,Rudra,Reddy,rudra.reddy@outlook.com,+91-7677815461,2025-04-29,,2604,Assistant Manager
9143,Kiara,Kulkarni,kiara.kulkarni@outlook.com,+91-7086884499,2018-12-14,,7768,Store Manager
9144,Shaurya,Patel,shaurya.patel@gmail.com,+91-8498152321,2022-12-28,,8272,Cashier
9145,Aadhya,Shetty,aadhya.shetty@gmail.com,+91-9684706507,2023-12-03,,6586,Inventory Executive
9146,Arjun,Patel,arjun.patel@gmail.com,+91-7997304460,2021-09-09,,6365,Sales Associate
9147,Aarav,Bose,aarav.bose@croma.in,+91-9724731684,2024-06-05,,9595,Sales Associate
9148,Aisha,Nair,aisha.nair@croma.in,+91-6560450858,2024-07-25,,1209,Assistant Manager
9149,Diya,Chopra,diya.chopra@croma.in,+91-6908023155,2019-09-27,,3339,Visual Merchandiser
9150,Aadhya,Kulkarni,aadhya.kulkarni@yahoo.in,+91-9671035885,2021-01-29,,11383,Sales Associate
9151,Vihaan,Nair,vihaan.nair@outlook.com,+91-7679426318,2021-06-17,,8868,Sales Associate
9152,Aisha,Reddy,aisha.reddy@gmail.com,+91-6773390259,2021-05-25,,5041,Visual Merchandiser
9153,Rudra,Kulkarni,rudra.kulkarni@yahoo.in,+91-9567513594,2023-09-23,,10148,Visual Merchandiser
9154,Vivaan,Gowda,vivaan.gowda@croma.in,+91-6922129255,2022-06-22,,6274,Store Manager
9155,Arjun,Sharma,arjun.sharma@croma.in,+91-7747705475,2025-07-25,,2059,Sales Associate
9156,Ananya,Das,ananya.das@croma.in,+91-8646983016,2019-08-12,,3849,Customer Support
9157,Anika,Iyer,anika.iyer@gmail.com,+91-9363681891,2023-05-12,,7239,Visual Merchandiser
9158,Vihaan,Shetty,vihaan.shetty@outlook.com,+91-7122143715,2022-04-19,,5570,Assistant Manager
9159,Krishna,Sharma,krishna.sharma@outlook.com,+91-8729238334,2021-05-03,,8553,Assistant Manager
9160,Shaurya,Shetty,shaurya.shetty@yahoo.in,+91-9712111856,2020-10-19,,10340,Visual Merchandiser
9161,Sara,Ghosh,sara.ghosh@gmail.com,+91-7037815033,2023-09-12,,8305,Store Manager
9162,Aisha,Yadav,aisha.yadav@gmail.com,+91-9030019372,2021-05-08,,11623,Visual Merchandiser
9163,Aadhya,Patel,aadhya.patel@gmail.com,+91-8011717265,2021-05-03,,3545,Store Manager
9164,Aisha,Rao,aisha.rao@gmail.com,+91-6243826693,2019-05-14,,10362,Customer Support
9165,Ishaan,Sharma,ishaan.sharma@croma.in,+91-7486747508,2020-12-31,,5048,Customer Support
9166,Aditya,Chopra,aditya.chopra@outlook.com,+91-6567702732,2021-06-13,,9657,Customer Support
9167,Ishaan,Gowda,ishaan.gowda@yahoo.in,+91-6159137505,2019-02-03,,739,Customer Support
9168,Rudra,Singh,rudra.singh@croma.in,+91-7814833689,2023-02-11,,9128,Assistant Manager
9169,Aisha,Shetty,aisha.shetty@gmail.com,+91-9570533148,2021-02-22,,9359,Assistant Manager
9170,Ishaan,Singh,ishaan.singh@croma.in,+91-6150257404,2023-01-18,,2114,Assistant Manager
9171,Pari,Rao,pari.rao@yahoo.in,+91-8051476172,2021-01-04,,3989,Customer Support
